snapshot,grid_power
1239,495.4560008287654
1240,-0.0
1241,330.29290103657837
1242,282.0907125977154
1243,458.48607158670427
1244,394.3701520151923
1245,902.7844588297166
1246,818.4257279888284
1247,1025.960803235092
1248,69.2792596231426
1249,276.3527660251881
1250,423.71514422677797
1251,335.9716015041711
1252,517.9775863213006
1253,789.5625211181411
1254,663.1554976397213
1255,642.7081872672009
1256,585.7510286236428
1257,667.2637210950015
1258,627.1841989720319
1259,697.3574753804553
1260,204.5639986620016
1261,292.6152276382069
1262,270.84474798375203
1263,323.7552204227496
1264,312.89276409401555
1265,301.98471445908115
1266,262.2131814261915
1267,375.2351164956247
1268,370.18723204363937
1269,313.1511306408612
1270,330.8433127289847
1271,528.0544286314353
1272,381.0764146060924
1273,500.096374576934
1274,187.74069680908246
1275,262.08260150522005
1276,627.4703646495275
1277,326.17571059778504
1278,221.18445195925403
1279,407.01058480178244
1280,231.02912181586186
1281,337.32727664611264
1282,340.7425937805299
1283,348.31051633050106
1284,241.95898671948135
1285,167.047803258456
1286,191.60250750445266
1287,219.74346152907754
1288,261.88086519139557
1289,341.4695245633752
1290,328.31549710376567
1291,312.1307932132539
1292,-0.0
1293,121.41444021847056
1294,121.76774608748289
1295,128.2288013970903
1296,45.79778611664129
1297,48.890855689280826
1298,79.97014080490793
1299,126.68024193614238
1300,-0.0
1301,-0.0
1302,-0.0
1303,-0.0
1304,288.2740023705986
1305,243.47171386695595
1306,200.5148185399541
1307,306.30583752900014
1308,415.80875321899896
1309,324.4043237228459
1310,349.68326912420827
1311,318.65128909681687
1312,487.69621132515755
1313,245.8520540904537
1314,151.32407607817606
1315,263.5613388505959
1316,538.4082875549836
1317,-0.0
1318,-0.0
1319,117.38336170303609
1320,227.68205637711114
1321,341.6735520229848
1322,265.485095422707
1323,141.01550762434636
1324,-0.0
1325,158.38748307842286
1326,288.9189767931239
1327,364.18487506871526
1328,-0.0
1329,408.1876797491109
1330,388.6332783395959
1331,545.7965097900611
1332,7.057664267974019
1333,359.63105302294997
1334,417.51245546401617
1335,460.25340420435634
1336,-0.0
1337,214.6403737481686
1338,261.9046129723618
1339,356.12631367659475
1340,96.55717795528369
1341,364.72682192692065
1342,344.3105435524213
1343,445.4237837940314
1344,-0.0
1345,313.87771556043924
1346,279.3523841488556
1347,330.26330429332467
1348,143.23707667030118
1349,293.0768227916385
1350,270.54695110823815
1351,670.7710281144098
1352,525.070313537533
1353,649.5236545548928
1354,632.7383633742043
1355,776.8239161420132
1356,501.2689204448335
1357,656.8320518305188
1358,622.0913005775959
1359,668.216758363173
1360,645.9382606672821
1361,646.4465552359861
1362,598.7358352210766
1363,688.3102361213587
1364,364.81798223010765
1365,266.5188398505611
1366,267.10088921395175
1367,361.75279761868643
1368,619.8902245555894
1369,354.87400237059865
1370,123.1677311635678
1371,257.0823249779521
1372,530.1727233538874
1373,302.43618390150044
1374,232.39991132051875
1375,358.8379931061732
1376,647.6715080126367
1377,334.25453000140806
1378,387.94964842820525
1379,406.9194064920629
1380,-0.0
1381,-0.0
